"LTREB_Tag_2019","LTREB_Tag_2014","Old_Tag","Species","Plot_ID","Outside_Historic_Plot","Measure_Year","Date","Distance","Azimuth","Status","Origin_Year","Years_Standing","DBH","As_Class","AGB","Estimated_Height","Notes"
NA,NA,"318","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,37.8,"N",509,NA,NA
NA,NA,"353","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,37.8,"N",509,NA,NA
NA,NA,"345","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38,"N",514.3,NA,NA
NA,"2754","408","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,38,"N",514.3,NA,NA
NA,"2783","315","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,38,"N",514.3,NA,NA
NA,"2795","318","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,38,"N",514.3,NA,NA
NA,NA,"147","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,38.1,"N",517.7,NA,NA
NA,NA,"112","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,38.1,"N",517.7,NA,NA
NA,NA,"191","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.1,"N",517.7,NA,NA
NA,NA,"412","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.1,"N",517.7,NA,NA
NA,NA,"318","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.1,"N",517.7,NA,NA
NA,NA,"297","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,38.1,"N",517.7,NA,NA
NA,NA,"85","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,38.4,"N",526.5,NA,NA
NA,NA,"400","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,38.4,"N",526.5,NA,NA
NA,NA,"122","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,38.4,"N",526.5,NA,NA
NA,NA,"115","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.4,"N",526.5,NA,NA
NA,NA,"291","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.4,"N",526.5,NA,NA
NA,NA,"6","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,38.4,"N",526.5,NA,NA
NA,NA,"345","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,38.4,"N",526.5,NA,NA
NA,NA,"373","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,38.4,"N",526.5,NA,NA
NA,NA,"220","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.4,"N",528.1,NA,NA
NA,NA,"262","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.4,"N",528.1,NA,NA
NA,NA,"343","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.4,"N",528.1,NA,NA
NA,NA,"247","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.5,"N",531.5,NA,NA
NA,NA,"279","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.5,"N",531.5,NA,NA
NA,NA,"353","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.5,"N",531.5,NA,NA
NA,NA,"33","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.6,"N",535.3,NA,NA
NA,NA,"241","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.6,"N",535.3,NA,NA
NA,NA,"26","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,38.6,"N",535.3,NA,NA
NA,NA,"385","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,38.6,"N",535.3,NA,NA
NA,NA,"401","PIRE","BS42B","N","1942",NA,NA,NA,NA,1890,52,38.9,"N",544.3,NA,NA
NA,NA,"394","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,38.9,"N",544.3,NA,NA
NA,NA,"38","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.9,"N",544.3,NA,NA
NA,NA,"414","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,38.9,"N",544.3,NA,NA
NA,NA,"281","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.9,"N",544.3,NA,NA
NA,NA,"378","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,38.9,"N",544.3,NA,NA
NA,NA,"385","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,38.9,"N",545.6,NA,NA
NA,NA,"21","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,39.1,"N",552.7,NA,NA
NA,NA,"297","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,39.1,"N",552.7,NA,NA
NA,NA,"122","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,39.1,"N",553.3,NA,NA
NA,NA,"386","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,39.1,"N",553.3,NA,NA
NA,NA,"283","PIRE","BS42B","N","1942",NA,NA,NA,NA,1890,52,39.4,"N",562.4,NA,NA
NA,NA,"400","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,39.4,"N",562.4,NA,NA
NA,NA,"232","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,39.4,"N",562.4,NA,NA
NA,NA,"6","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,39.4,"N",563.5,NA,NA
NA,NA,"373","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,39.4,"N",563.5,NA,NA
NA,"2756","353","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,39.5,"N",567.1,NA,NA
NA,NA,"122","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,39.6,"N",571.6,NA,NA
NA,NA,"59","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,39.6,"N",571.6,NA,NA
NA,NA,"342","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,39.6,"N",571.6,NA,NA
NA,NA,"33","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,39.8,"N",578.1,NA,NA
NA,NA,"112","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,39.9,"N",580.9,NA,NA
NA,NA,"136","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,39.9,"N",580.9,NA,NA
NA,NA,"193","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,39.9,"N",580.9,NA,NA
NA,NA,"26","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,39.9,"N",580.9,NA,NA
NA,NA,"10","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,39.9,"N",580.9,NA,NA
NA,NA,"386","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,40,"N",585.4,NA,NA
NA,"2764","386","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,40,"N",585.4,NA,NA
NA,"2765","385","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,40,"N",585.4,NA,NA
NA,NA,"232","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,40.1,"N",589.1,NA,NA
NA,NA,"85","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,40.1,"N",590.3,NA,NA
NA,NA,"147","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,40.1,"N",590.3,NA,NA
NA,NA,"378","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,40.1,"N",590.3,NA,NA
NA,NA,"33","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,40.1,"N",590.3,NA,NA
NA,NA,"112","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,40.4,"N",599.8,NA,NA
NA,NA,"115","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,40.4,"N",599.8,NA,NA
NA,NA,"401","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,40.6,"N",609.4,NA,NA
NA,NA,"112","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,40.6,"N",609.4,NA,NA
NA,NA,"38","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,40.8,"N",615.4,NA,NA
NA,NA,"283","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,40.9,"N",619,NA,NA
NA,NA,"400","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,40.9,"N",619,NA,NA
NA,NA,"38","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,40.9,"N",619,NA,NA
NA,NA,"342","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,40.9,"N",619.3,NA,NA
NA,"2759","378","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,41,"N",623.1,NA,NA
NA,"2781","373","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,41,"N",623.1,NA,NA
NA,NA,"400","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,41.1,"N",628.8,NA,NA
NA,NA,"191","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,41.1,"N",628.8,NA,NA
NA,NA,"241","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,41.1,"N",628.8,NA,NA
NA,NA,"115","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,41.2,"N",630.8,NA,NA
NA,NA,"85","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,41.4,"N",638.6,NA,NA
NA,NA,"147","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,41.4,"N",638.6,NA,NA
NA,NA,"291","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,41.7,"N",648.6,NA,NA
NA,NA,"412","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,41.7,"N",648.6,NA,NA
NA,NA,"10","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,41.9,"N",658.2,NA,NA
NA,NA,"191","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,41.9,"N",658.2,NA,NA
NA,NA,"85","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,41.9,"N",658.6,NA,NA
NA,NA,"122","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,41.9,"N",658.6,NA,NA
NA,NA,"59","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,41.9,"N",658.6,NA,NA
NA,NA,"241","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,42.1,"N",666.2,NA,NA
NA,NA,"412","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,42.1,"N",666.2,NA,NA
NA,NA,"283","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,42.4,"N",679,NA,NA
NA,NA,"401","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,42.4,"N",679,NA,NA
NA,NA,"128","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,42.4,"N",679,NA,NA
NA,NA,"193","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,42.4,"N",679,NA,NA
NA,NA,"394","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,42.7,"N",689.3,NA,NA
NA,NA,"122","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,42.7,"N",689.3,NA,NA
NA,NA,"136","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,42.7,"N",689.3,NA,NA
NA,NA,"414","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,42.7,"N",689.3,NA,NA
NA,NA,"59","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,42.8,"N",694.5,NA,NA
NA,NA,"122","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,42.9,"N",698.6,NA,NA
NA,NA,"283","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,42.9,"N",699.7,NA,NA
NA,NA,"291","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,43.2,"N",711,NA,NA
NA,NA,"136","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,43.4,"N",719.4,NA,NA
NA,NA,"401","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,43.4,"N",720.8,NA,NA
NA,NA,"283","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,43.4,"N",720.8,NA,NA
NA,NA,"414","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,43.5,"N",723.6,NA,NA
NA,"2763","412","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,43.5,"N",723.6,NA,NA
NA,NA,"400","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,43.7,"N",731.5,NA,NA
NA,NA,"394","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,43.7,"N",731.5,NA,NA
NA,NA,"193","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,43.8,"N",736.2,NA,NA
NA,"2726","291","PIRE","BS42B","N","2014",NA,NA,NA,NA,1890,124,44,"N",744.8,NA,NA
NA,NA,"401","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,44.5,"N",764.2,NA,NA
NA,NA,"85","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,44.5,"N",764.2,NA,NA
NA,NA,"283","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,44.7,"N",775.2,NA,NA
NA,NA,"88","PIRE","BS42B","N","1942",NA,NA,NA,NA,1890,52,45,"N",786.4,NA,NA
NA,NA,"283","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,45,"N",786.4,NA,NA
NA,NA,"283","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,45,"N",786.4,NA,NA
NA,NA,"394","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,45.2,"N",797.7,NA,NA
NA,NA,"400","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,45.5,"N",809,NA,NA
NA,NA,"215","PIRE","BS42B","N","1942",NA,NA,NA,NA,1890,52,45.7,"N",820.5,NA,NA
NA,NA,"128","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,46,"N",832.1,NA,NA
NA,NA,"85","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,46.2,"N",843.7,NA,NA
NA,NA,"85","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,46.4,"N",851.7,NA,NA
NA,NA,"147","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,46.5,"N",855.5,NA,NA
NA,NA,"88","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,46.7,"N",867.3,NA,NA
NA,NA,"128","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,47.2,"N",889.3,NA,NA
NA,NA,"400","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,47.2,"N",891.4,NA,NA
NA,NA,"215","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,47.8,"N",915.8,NA,NA
NA,NA,"88","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,47.8,"N",915.8,NA,NA
NA,NA,"147","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,48.5,"N",952.4,NA,NA
NA,NA,"147","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,48.5,"N",953.1,NA,NA
NA,NA,"88","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,49,"N",978.5,NA,NA
NA,NA,"401","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,49,"N",978.5,NA,NA
NA,NA,"215","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,49.5,"N",1004.3,NA,NA
NA,NA,"215","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,49.8,"N",1017.4,NA,NA
NA,NA,"88","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,49.8,"N",1017.4,NA,NA
NA,NA,"401","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,49.8,"N",1017.4,NA,NA
NA,NA,"215","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,50,"N",1030.6,NA,NA
NA,NA,"401","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,50.6,"N",1060.1,NA,NA
NA,NA,"88","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,53.6,"N",1225.7,NA,NA
NA,NA,"215","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,53.6,"N",1225.7,NA,NA
NA,NA,"88","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,54.9,"N",1300.4,NA,NA
NA,NA,"215","PIRE","BS42B","N","1999",NA,NA,NA,NA,1890,109,55.4,"N",1331,NA,NA
NA,NA,"88","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,55.7,"N",1351,NA,NA
NA,NA,"215","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,55.9,"N",1363.3,NA,NA
NA,NA,"125","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,NA,"N",0,NA,NA
NA,NA,"334","PIRE","BS42B","N","1947",NA,NA,NA,NA,1890,57,NA,"N",0,NA,NA
NA,NA,"125","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,NA,"N",0,NA,NA
NA,NA,"134","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,NA,"N",0,NA,NA
NA,NA,"142","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,NA,"N",0,NA,NA
NA,NA,"144","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,NA,"N",0,NA,NA
NA,NA,"223","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,NA,"N",0,NA,NA
NA,NA,"334","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,NA,"N",0,NA,NA
NA,NA,"393","PIRE","BS42B","N","1953",NA,NA,NA,NA,1890,63,NA,"N",0,NA,NA
NA,NA,"44","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"45","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"119","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"125","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"129","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"132","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"134","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"142","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"144","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"168","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"223","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"334","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"393","PIRE","BS42B","N","1957",NA,NA,NA,NA,1890,67,NA,"N",0,NA,NA
NA,NA,"43","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"44","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"45","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"119","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"125","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"129","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"132","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"134","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"142","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"144","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"148","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"168","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"171","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"172","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"174","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"178","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"205","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"223","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"334","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"393","PIRE","BS42B","N","1962",NA,NA,NA,NA,1890,72,NA,"N",0,NA,NA
NA,NA,"4","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"43","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"44","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"45","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"70","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"71","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"72","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"73","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"77","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"81","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"100","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"102","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"103","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"104","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"119","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"120","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"124","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"125","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"127","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"129","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"131","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"132","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"134","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"141","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"142","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"144","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"148","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"156","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"168","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"169","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"171","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"172","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"173","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"174","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"176","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"177","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"178","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"180","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"200","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"205","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"223","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"258","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"277","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"284","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"314","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"334","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"352","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"393","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"420","PIRE","BS42B","N","1980",NA,NA,NA,NA,1890,90,NA,"N",0,NA,NA
NA,NA,"3","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"4","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"9","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"18","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"20","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"34","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"42","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"43","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
NA,NA,"44","PIRE","BS42B","N","2011",NA,NA,NA,NA,1890,121,NA,"N",0,NA,NA
