Sort,Plot,Origin year,Common Name,Species code,old tag,LTREB tag,Measure Year,Stand Year,dbh (inches),dbh (cm),AGB (kg),ht
26082,50YR#3,,5,ACPE,,,2000,,0.4,1,0.2,
26083,50YR#3,,1,ACRU,,,2000,,0.4,1,0,
26084,50YR#3,,1,ACRU,,,2000,,0.4,1,0,
26085,50YR#3,,5,ACPE,,,2000,,0.4,1,0.2,
26086,50YR#3,,5,ACPE,,,2000,,0.4,1,0.2,
26087,50YR#3,,7,AMSP,,,2000,,0.5,1.3,0.3,
26088,50YR#3,,7,AMSP,,,2000,,0.5,1.3,0.3,
26089,50YR#3,,1,ACRU,,,2000,,0.5,1.3,0.1,
26090,50YR#3,,1,ACRU,,,2000,,0.5,1.3,0.1,
26091,50YR#3,,26,PIST,,,2000,,0.5,1.3,0.1,
26092,50YR#3,,26,PIST,,,2000,,0.5,1.3,0.1,
26093,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26094,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26095,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26096,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26097,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26098,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26099,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26100,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26101,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26102,50YR#3,,5,ACPE,,,2000,,0.5,1.3,0.3,
26103,50YR#3,,1,ACRU,,,2000,,0.5,1.3,0.1,
26104,50YR#3,,1,ACRU,,,2000,,0.5,1.3,0.1,
26105,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26106,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26107,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26108,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26109,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26110,50YR#3,,7,AMSP,,,2000,,0.6,1.5,0.5,
26111,50YR#3,,7,AMSP,,,2000,,0.6,1.5,0.5,
26112,50YR#3,,5,ACPE,,,2000,,0.6,1.5,0.4,
26113,50YR#3,,5,ACPE,,,2000,,0.6,1.5,0.4,
26114,50YR#3,,5,ACPE,,,2000,,0.6,1.5,0.4,
26115,50YR#3,,7,AMSP,,,2000,,0.6,1.5,0.5,
26116,50YR#3,,5,ACPE,,,2000,,0.6,1.5,0.4,
26117,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26118,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26119,50YR#3,,1,ACRU,,,2000,,0.6,1.5,0.1,
26120,50YR#3,,5,ACPE,,,2000,,0.7,1.8,0.6,
26121,50YR#3,,26,PIST,,,2000,,0.7,1.8,0.2,
26122,50YR#3,,26,PIST,,,2000,,0.7,1.8,0.2,
26123,50YR#3,,5,ACPE,,,2000,,0.7,1.8,0.6,
26124,50YR#3,,1,ACRU,,,2000,,0.7,1.8,0.2,
26125,50YR#3,,1,ACRU,,,2000,,0.7,1.8,0.2,
26126,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26127,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26128,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26129,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26130,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26131,50YR#3,,5,ACPE,,,2000,,0.8,2,0.8,
26132,50YR#3,,5,ACPE,,,2000,,0.8,2,0.8,
26133,50YR#3,,23,QURU,,,2000,,0.8,2,0.3,
26134,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26135,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26136,50YR#3,,5,ACPE,,,2000,,0.8,2,0.8,
26137,50YR#3,,5,ACPE,,,2000,,0.8,2,0.8,
26138,50YR#3,,1,ACRU,,,2000,,0.8,2,0.2,
26139,50YR#3,,5,ACPE,,,2000,,0.9,2.3,1,
26140,50YR#3,,5,ACPE,,,2000,,0.9,2.3,1,
26141,50YR#3,,5,ACPE,,,2000,,0.9,2.3,1,
26142,50YR#3,,7,AMSP,,,2000,,0.9,2.3,1.3,
26143,50YR#3,,7,AMSP,,,2000,,0.9,2.3,1.3,
26144,50YR#3,,26,PIST,,,2000,,0.9,2.3,0.3,
26145,50YR#3,,5,ACPE,,,2000,,0.9,2.3,1,
26146,50YR#3,,33,FRAM,,,2000,,0.9,2.3,0.1,
26147,50YR#3,,26,PIST,,,2000,,0.9,2.3,0.3,
26148,50YR#3,,1,ACRU,,,2000,,0.9,2.3,0.3,
26149,50YR#3,,1,ACRU,,,2000,,0.9,2.3,0.3,
26150,50YR#3,,5,ACPE,,,2000,,1,2.5,1.3,
26151,50YR#3,,5,ACPE,,,2000,,1,2.5,1.3,
26152,50YR#3,,26,PIST,,,2000,,1,2.5,0.4,
26153,50YR#3,,26,PIST,,,2000,,1,2.5,0.4,
26154,50YR#3,,26,PIST,,,2000,,1,2.5,0.4,
26155,50YR#3,,5,ACPE,,,2000,,1,2.5,1.3,
26156,50YR#3,,1,ACRU,,,2000,,1.1,2.8,0.5,
26157,50YR#3,,5,ACPE,,,2000,,1.1,2.8,1.6,
26158,50YR#3,,7,AMSP,,,2000,,1.1,2.8,2.1,
26159,50YR#3,,7,AMSP,,,2000,,1.1,2.8,2.1,
26160,50YR#3,,26,PIST,,,2000,,1.1,2.8,0.6,
26161,50YR#3,,26,PIST,,,2000,,1.1,2.8,0.6,
26162,50YR#3,,26,PIST,,,2000,,1.1,2.8,0.6,
26163,50YR#3,,26,PIST,,,2000,,1.1,2.8,0.6,
26164,50YR#3,,5,ACPE,,,2000,,1.1,2.8,1.6,
26165,50YR#3,,26,PIST,,,2000,,1.1,2.8,0.6,
26166,50YR#3,,7,AMSP,,,2000,,1.1,2.8,2.1,
26167,50YR#3,,26,PIST,,,2000,,1.1,2.8,0.6,
26168,50YR#3,,5,ACPE,,,2000,,1.1,2.8,1.6,
26169,50YR#3,,5,ACPE,,,2000,,1.1,2.8,1.6,
26170,50YR#3,,26,PIST,,,2000,,1.1,2.8,0.6,
26171,50YR#3,,1,ACRU,,,2000,,1.2,3,0.7,
26172,50YR#3,,5,ACPE,,,2000,,1.2,3,1.9,
26173,50YR#3,,5,ACPE,,,2000,,1.2,3,1.9,
26174,50YR#3,,26,PIST,,,2000,,1.2,3,0.7,
26175,50YR#3,,24,PIRE,,,2000,,1.2,3,0.9,
26176,50YR#3,,1,ACRU,,,2000,,1.2,3,0.7,
26177,50YR#3,,1,ACRU,,,2000,,1.3,3.3,0.9,
26178,50YR#3,,5,ACPE,,,2000,,1.3,3.3,2.3,
26179,50YR#3,,7,AMSP,,,2000,,1.3,3.3,3.2,
26180,50YR#3,,7,AMSP,,,2000,,1.3,3.3,3.2,
26181,50YR#3,,7,AMSP,,,2000,,1.3,3.3,3.2,
26182,50YR#3,,7,AMSP,,,2000,,1.3,3.3,3.2,
26183,50YR#3,,7,AMSP,,,2000,,1.3,3.3,3.2,
26184,50YR#3,,26,PIST,,,2000,,1.3,3.3,0.9,
26185,50YR#3,,26,PIST,,,2000,,1.3,3.3,0.9,
26186,50YR#3,,26,PIST,,,2000,,1.3,3.3,0.9,
26187,50YR#3,,1,ACRU,,,2000,,1.3,3.3,0.9,
26188,50YR#3,,7,AMSP,,,2000,,1.4,3.6,3.9,
26189,50YR#3,,7,AMSP,,,2000,,1.4,3.6,3.9,
26190,50YR#3,,5,ACPE,,,2000,,1.4,3.6,2.7,
26191,50YR#3,,5,ACPE,,,2000,,1.4,3.6,2.7,
26192,50YR#3,,1,ACRU,,,2000,,1.5,3.8,1.3,
26193,50YR#3,,5,ACPE,,,2000,,1.5,3.8,3.2,
26194,50YR#3,,26,PIST,,,2000,,1.5,3.8,1.3,
26195,50YR#3,,26,PIST,,,2000,,1.5,3.8,1.3,
26196,50YR#3,,1,ACRU,,,2000,,1.6,4.1,1.5,
26197,50YR#3,,1,ACRU,,,2000,,1.6,4.1,1.5,
26198,50YR#3,,5,ACPE,,,2000,,1.6,4.1,3.6,
26199,50YR#3,,5,ACPE,,,2000,,1.6,4.1,3.6,
26200,50YR#3,,5,ACPE,,,2000,,1.6,4.1,3.6,
26201,50YR#3,,5,ACPE,,,2000,,1.6,4.1,3.6,
26202,50YR#3,,26,PIST,,,2000,,1.6,4.1,1.5,
26203,50YR#3,,1,ACRU,,,2000,,1.7,4.3,1.8,
26204,50YR#3,,5,ACPE,,,2000,,1.7,4.3,4.2,
26205,50YR#3,,26,PIST,,,2000,,1.8,4.6,2,
26206,50YR#3,,1,ACRU,,,2000,,1.8,4.6,2.1,
26207,50YR#3,,26,PIST,,,2000,,1.8,4.6,2,
26208,50YR#3,,26,PIST,,,2000,,1.9,4.8,2.3,
26209,50YR#3,,1,ACRU,,,2000,,2,5.1,2.8,
26210,50YR#3,,5,ACPE,,,2000,,2,5.1,5.9,
26211,50YR#3,,5,ACPE,,,2000,,2,5.1,5.9,
26212,50YR#3,,23,QURU,,,2000,,2,5.1,3.6,
26213,50YR#3,,26,PIST,,,2000,,2,5.1,2.7,
26214,50YR#3,,26,PIST,,,2000,,2,5.1,2.7,
26215,50YR#3,,26,PIST,,,2000,,2,5.1,2.7,
26216,50YR#3,,1,ACRU,,,2000,,2.1,5.3,3.3,
26217,50YR#3,,7,AMSP,,,2000,,2.1,5.3,10.6,
26218,50YR#3,,26,PIST,,,2000,,2.1,5.3,3,
26219,50YR#3,,1,ACRU,,,2000,,2.2,5.6,3.7,
26220,50YR#3,,6,BEPA,,,2000,,2.3,5.8,4.5,
26221,50YR#3,,23,QURU,,,2000,,2.3,5.8,5.3,
26222,50YR#3,,26,PIST,,,2000,,2.3,5.8,3.8,
26223,50YR#3,,1,ACRU,,,2000,,2.4,6.1,4.7,
26224,50YR#3,,1,ACRU,,,2000,,2.5,6.4,5.3,
26225,50YR#3,,1,ACRU,,,2000,,2.5,6.4,5.3,
26226,50YR#3,,6,BEPA,,,2000,,2.5,6.4,5.7,
26227,50YR#3,,1,ACRU,,,2000,,2.6,6.6,5.9,
26228,50YR#3,,1,ACRU,,,2000,,2.8,7.1,7.3,
26229,50YR#3,,1,ACRU,,,2000,,3,7.6,8.8,
26230,50YR#3,,1,ACRU,,,2000,,3.2,8.1,10.5,
26231,50YR#3,,1,ACRU,,,2000,,3.5,8.9,13.5,
26232,50YR#3,,23,QURU,,,2000,,3.5,8.9,17,
26233,50YR#3,,1,ACRU,,,2000,,3.7,9.4,15.7,
26234,50YR#3,,1,ACRU,,,2000,,3.8,9.7,16.9,
26235,50YR#3,,1,ACRU,,,2000,,3.9,9.9,18.2,
26236,50YR#3,,1,ACRU,,,2000,,4.1,10.4,20.9,
26237,50YR#3,,1,ACRU,,,2000,,4.1,10.4,20.9,
26238,50YR#3,,1,ACRU,,,2000,,4.2,10.7,22.4,
26239,50YR#3,,23,QURU,,,2000,,4.5,11.4,34.2,
26240,50YR#3,,1,ACRU,,,2000,,6.2,15.7,66,
26241,50YR#3,,13,POGR,,,2000,,6.2,15.7,90.2,
26242,50YR#3,,23,QURU,,,2000,,6.2,15.7,83.2,
26243,50YR#3,,1,ACRU,,,2000,,6.3,16,69,
26244,50YR#3,,13,POGR,,,2000,,7,17.8,120,
26245,50YR#3,,23,QURU,,,2000,,7.1,18,121.2,
26246,50YR#3,,13,POGR,,,2000,,7.4,18.8,136.7,
26247,50YR#3,,13,POGR,,,2000,,7.6,19.3,145.6,
26248,50YR#3,,13,POGR,,,2000,,7.6,19.3,145.6,
26249,50YR#3,,13,POGR,,,2000,,8.5,21.6,189.4,
26250,50YR#3,,13,POGR,,,2000,,8.5,21.6,189.4,
26251,50YR#3,,13,POGR,,,2000,,8.7,22.1,200,
26252,50YR#3,,13,POGR,,,2000,,8.9,22.6,211,
26253,50YR#3,,13,POGR,,,2000,,9,22.9,216.6,
26254,50YR#3,,23,QURU,,,2000,,9,22.9,234,
26255,50YR#3,,13,POGR,,,2000,,9.1,23.1,222.3,
26256,50YR#3,,13,POGR,,,2000,,9.7,24.6,258.3,
26257,50YR#3,,13,POGR,,,2000,,9.8,24.9,264.6,
26258,50YR#3,,13,POGR,,,2000,,10,25.4,277.4,
26259,50YR#3,,24,PIRE,,,2000,,11.7,29.7,276.4,
26260,50YR#3,,26,PIST,,,2000,,12,30.5,269,
26261,50YR#3,,24,PIRE,,,2000,,13,33,360.7,
26262,50YR#3,,24,PIRE,,,2000,,13.7,34.8,411.8,
26263,50YR#3,,24,PIRE,,,2000,,15.4,39.1,553.3,
26264,50YR#3,,26,PIST,,,2000,,15.6,39.6,528.5,
26265,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26266,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26267,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26268,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26269,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26270,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26271,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26272,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26273,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26274,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26275,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26276,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26277,50YR#4,,1,ACRU,,,1938,,0.5,1.3,0.1,
26278,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26279,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26280,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26281,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26282,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26283,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26284,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26285,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26286,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26287,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26288,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26289,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26290,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26291,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26292,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26293,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26294,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26295,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26296,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26297,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26298,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26299,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26300,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26301,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26302,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26303,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26304,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26305,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26306,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26307,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26308,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26309,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26310,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26311,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26312,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26313,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26314,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26315,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26316,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26317,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26318,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26319,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26320,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26321,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26322,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26323,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26324,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26325,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26326,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26327,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26328,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26329,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26330,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26331,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26332,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26333,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26334,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26335,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26336,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26337,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26338,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26339,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26340,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26341,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26342,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26343,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26344,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26345,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26346,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26347,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26348,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26349,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26350,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26351,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26352,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26353,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26354,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26355,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26356,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26357,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26358,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26359,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26360,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26361,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26362,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26363,50YR#4,,9,PRPE,,,1938,,0.5,1.3,0.3,
26364,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26365,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26366,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26367,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26368,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26369,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26370,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26371,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26372,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26373,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26374,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26375,50YR#4,,11,FAGR,,,1938,,0.5,1.3,0.3,
26376,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26377,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26378,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26379,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26380,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26381,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26382,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26383,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26384,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26385,50YR#4,,13,POGR,,,1938,,0.5,1.3,0.2,
26386,50YR#4,,14,ACSA,,,1938,,0.5,1.3,0.3,
26387,50YR#4,,14,ACSA,,,1938,,0.5,1.3,0.3,
26388,50YR#4,,14,ACSA,,,1938,,0.5,1.3,0.3,
26389,50YR#4,,14,ACSA,,,1938,,0.5,1.3,0.3,
26390,50YR#4,,14,ACSA,,,1938,,0.5,1.3,0.3,
26391,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26392,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26393,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26394,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26395,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26396,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26397,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26398,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26399,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26400,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26401,50YR#4,,25,RHGL,,,1938,,0.5,1.3,0.3,
26402,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26403,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26404,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26405,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26406,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26407,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26408,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26409,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26410,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26411,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26412,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26413,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26414,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26415,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26416,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26417,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26418,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26419,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26420,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26421,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26422,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26423,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26424,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26425,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26426,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26427,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26428,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26429,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26430,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26431,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26432,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26433,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26434,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26435,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26436,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26437,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26438,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26439,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26440,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26441,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26442,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26443,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26444,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26445,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26446,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26447,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26448,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26449,50YR#4,,1,ACRU,,,1938,,1,2.5,0.4,
26450,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26451,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26452,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26453,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26454,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26455,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26456,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26457,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26458,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26459,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26460,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26461,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26462,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26463,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26464,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26465,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26466,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26467,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26468,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26469,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26470,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26471,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26472,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26473,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26474,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26475,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26476,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
26477,50YR#4,,9,PRPE,,,1938,,1,2.5,1.3,
