Date,Outside Historic Plot,Plot,Distance (m),Azimuth,Unit Circle  (°),Unit Circle (radians),Species,Status,DBH (cm),Height (estimate),Tag #,Notes,Plot Center X,Plot Center Y,Tree X,Tree Y,Random Number,Biomass estimate (kg)
,Y,BF7,18,35,55,0.959931089,QURU,C,20.1,,1753,,601129.7386,557276.6685,601140.063,557291.4132,,163.7446117
,Y,BF7,12.5,145,-55,-0.959931089,QURU,C,20.1,,1719,,601129.7386,557276.6685,601136.9083,557266.4291,,163.7446117
,,BF7,9.5,310,-220,-3.839724354,QURU,C,20,,1593,,601129.7386,557276.6685,601122.4612,557282.775,,161.4952161
,Y,BF7,11,10,80,1.396263402,QURU,O,19.8,,1600,,601129.7386,557276.6685,601131.6487,557287.5014,,157.0559199
,,BF7,4.5,135,-45,-0.785398163,POGR,D,19.9,,1729,,601129.7386,557276.6685,601132.9206,557273.4865,,156.3584728
,,BF7,12,140,-50,-0.872664626,QURU,C,19.6,,1725,,601129.7386,557276.6685,601137.4521,557267.4759,,152.6954374
,Y,BF7,15,10,80,1.396263402,QURU,O,19.3,,1767,,601129.7386,557276.6685,601132.3433,557291.4406,,146.3011409
,Y,BF7,14.5,30,60,1.047197551,QURU,C,19.2,,1757,,601129.7386,557276.6685,601136.9886,557289.2258,,144.208447
,Y,BF7,14,280,-190,-3.316125579,QURU,O,18.8,,1580,,601129.7386,557276.6685,601115.9513,557279.0995,,136.0292962
,Y,BF7,11,10,80,1.396263402,QURU,C,18.7,,1771,,601129.7386,557276.6685,601131.6487,557287.5014,,134.0320264
,Y,BF7,16,120,-30,-0.523598776,PIST,O,22.6,,1732,,601129.7386,557276.6685,601143.595,557268.6685,,124.5828413
,Y,BF7,14.5,280,-190,-3.316125579,QURU,O,18.1,,1579,,601129.7386,557276.6685,601115.4589,557279.1864,,122.4415536
,Y,BF7,18,35,55,0.959931089,QURU,O,17.7,,1754,,601129.7386,557276.6685,601140.063,557291.4132,,115.0832529
,Y,BF7,13,145,-55,-0.959931089,QURU,C,17.2,,1720,,601129.7386,557276.6685,601137.1951,557266.0195,,106.2912873
,,BF7,13,140,-50,-0.872664626,QURU,C,17.1,,1724,,601129.7386,557276.6685,601138.0949,557266.7099,,104.5862243
,Y,BF7,13.5,25,65,1.134464014,QURU,O,16.9,,1758,,601129.7386,557276.6685,601135.444,557288.9036,,101.228793
,,BF7,10,330,-240,-4.188790205,PIST,O,20.7,,1595,,601129.7386,557276.6685,601124.7386,557285.3287,,99.38248393
,,BF7,5,220,-130,-2.268928028,QURU,C,16.4,,1711,,601129.7386,557276.6685,601126.5247,557272.8382,,93.13887765
,,BF7,8,95,-5,-0.087266463,QURU,C,16.3,,1734,,601129.7386,557276.6685,601137.7082,557275.9712,,91.57231091
,,BF7,10,40,50,0.872664626,QURU,D,16.1,,1751,,601129.7386,557276.6685,601136.1665,557284.3289,,88.48995142
,Y,BF7,11,10,80,1.396263402,QURU,O,16,,1773,,601129.7386,557276.6685,601131.6487,557287.5014,,86.97399758
,,BF7,7,70,20,0.34906585,QURU,C,15.5,,1748,,601129.7386,557276.6685,601136.3165,557279.0626,,79.64325547
,,BF7,8,95,-5,-0.087266463,QURU,C,15.5,,1733,,601129.7386,557276.6685,601137.7082,557275.9712,,79.64325547
,Y,BF7,16,30,60,1.047197551,QURU,C,15.3,,1756,,601129.7386,557276.6685,601137.7386,557290.5249,,76.82565759
,,BF7,3.5,75,15,0.261799388,QURU,D,15,,1749,,601129.7386,557276.6685,601133.1194,557277.5743,,72.72011716
,Y,BF7,14.5,280,-190,-3.316125579,QURU,O,15,,1586,,601129.7386,557276.6685,601115.4589,557279.1864,,72.72011716
,Y,BF7,16,205,-115,-2.00712864,PIST,O,18.3,,1709,,601129.7386,557276.6685,601122.9767,557262.1675,,72.3732445
,Y,BF7,12.5,145,-55,-0.959931089,QURU,C,14.9,,1721,,601129.7386,557276.6685,601136.9083,557266.4291,,71.38350508
,Y,BF7,17.5,230,-140,-2.443460953,QURU,C,14.8,,1702,,601129.7386,557276.6685,601116.3328,557265.4197,,70.06270708
,,BF7,10.5,130,-40,-0.698131701,PIST,O,17.9,,1730,,601129.7386,557276.6685,601137.7821,557269.9192,,68.37186687
,,BF7,7,285,-195,-3.403392041,QURU,C,14.3,,1575,,601129.7386,557276.6685,601122.9771,557278.4802,,63.69304889
,,BF7,4,235,-145,-2.530727415,ACRU,C,15.1,,1701,,601129.7386,557276.6685,601126.462,557274.3742,,58.74011086
,,BF7,5,220,-130,-2.268928028,QURU,O,13.1,,1712,,601129.7386,557276.6685,601126.5247,557272.8382,,49.9485958
,,BF7,6,260,-170,-2.967059728,ACRU,C,14.2,,1694,,601129.7386,557276.6685,601123.8298,557275.6266,,49.52150365
,,BF7,4.5,350,-260,-4.537856055,PIST,O,15.7,,1582,,601129.7386,557276.6685,601128.9572,557281.1001,,48.78742746
,Y,BF7,14,125,-35,-0.610865238,POGR,O,12.1,,1731,,601129.7386,557276.6685,601141.2067,557268.6384,,48.57418519
,Y,BF7,15.5,355,-265,-4.625122518,ACRU,O,13.9,,1599,,601129.7386,557276.6685,601128.3877,557292.1095,,46.66936775
,Y,BF7,14.5,70,20,0.34906585,QURU,C,12,,1744,,601129.7386,557276.6685,601143.3642,557281.6278,,39.16375634
,,BF7,1,70,20,0.34906585,POGR,O,11,,1750,,601129.7386,557276.6685,601130.6783,557277.0105,,38.82763985
,,BF7,4.5,235,-145,-2.530727415,ACRU,C,13,,1698,,601129.7386,557276.6685,601126.0524,557274.0874,,38.74997574
,Y,BF7,11,305,-215,-3.752457892,PIST,O,14.3,,1578,,601129.7386,557276.6685,601120.7279,557282.9778,,38.36343228
,Y,BF7,16,230,-140,-2.443460953,QURU,O,11.9,11.5,1691,dying,601129.7386,557276.6685,601117.4819,557266.3839,,38.26529051
,,BF7,8,70,20,0.34906585,PIST,O,14.1,,1745,,601129.7386,557276.6685,601137.2562,557279.4046,,36.99777011
,,BF7,4,235,-145,-2.530727415,ACRU,O,11.9,,1699,,601129.7386,557276.6685,601126.462,557274.3742,,30.31141852
,Y,BF7,13,30,60,1.047197551,ACRU,O,11.8,,1760,,601129.7386,557276.6685,601136.2386,557287.9268,,29.60908717
,Y,BF7,14.5,145,-55,-0.959931089,ACRU,O,11.8,,1716,,601129.7386,557276.6685,601138.0555,557264.7908,,29.60908717
,,BF7,7,250,-160,-2.792526803,ACRU,C,11.4,,1695,,601129.7386,557276.6685,601123.1608,557274.2743,,26.90410067
,Y,BF7,15.5,350,-260,-4.537856055,ACRU,C,11.4,,1598,,601129.7386,557276.6685,601127.0471,557291.933,,26.90410067
,Y,BF7,17,140,-50,-0.872664626,PIST,O,12.1,,1727,,601129.7386,557276.6685,601140.666,557263.6457,,24.95791571
,Y,BF7,14.5,230,-140,-2.443460953,PIST,O,12,,1704,,601129.7386,557276.6685,601118.631,557267.348,,24.43054187
,,BF7,6.5,235,-145,-2.530727415,ACRU,C,11,,1696,,601129.7386,557276.6685,601124.4141,557272.9402,,24.36271482
,Y,BF7,18,90,0,0,QURU,O,10.1,,1737,,601129.7386,557276.6685,601147.7386,557276.6685,,24.28107834
,Y,BF7,11.5,75,15,0.261799388,PIST,O,11.9,,1742,,601129.7386,557276.6685,601140.8468,557279.6449,,23.9100381
,Y,BF7,16.5,0,90,1.570796327,PIST,O,11.8,,1776,,601129.7386,557276.6685,601129.7386,557293.1685,,23.39637151
,Y,BF7,15,290,-200,-3.490658504,PIST,O,11.8,,1587,,601129.7386,557276.6685,601115.6432,557281.7988,,23.39637151
,Y,BF7,13.5,10,80,1.396263402,PIST,O,11.3,,1774,,601129.7386,557276.6685,601132.0829,557289.9634,,20.92943658
,,BF7,4,235,-145,-2.530727415,ACRU,O,10.2,,1700,,601129.7386,557276.6685,601126.462,557274.3742,,19.7527733
,Y,BF7,13.5,350,-260,-4.537856055,PIST,O,10.9,,1584,,601129.7386,557276.6685,601127.3944,557289.9634,,19.07555821
,,BF7,6,235,-145,-2.530727415,ACRU,O,9.7,,1697,,601129.7386,557276.6685,601124.8237,557273.227,,17.1786361
,Y,BF7,14.5,145,-55,-0.959931089,ACRU,O,8.8,,1717,,601129.7386,557276.6685,601138.0555,557264.7908,,13.10719213
,Y,BF7,16.5,135,-45,-0.785398163,PIST,O,9.4,,1728,,601129.7386,557276.6685,601141.4059,557265.0012,,13.03180865
,Y,BF7,15.5,350,-260,-4.537856055,ACRU,C,8.7,,1597,,601129.7386,557276.6685,601127.0471,557291.933,,12.6975896
,,BF7,11,70,20,0.34906585,ACRU,O,8.6,,1746,,601129.7386,557276.6685,601140.0752,557280.4307,,12.29627309
,Y,BF7,17.5,10,80,1.396263402,PIRE,O,8.6,,1762,,601129.7386,557276.6685,601132.7775,557293.9026,,12.05985073
,Y,BF7,12,75,15,0.261799388,PIST,O,9,,1743,,601129.7386,557276.6685,601141.3297,557279.7743,,11.65207473
,Y,BF7,16.5,10,80,1.396263402,PIST,O,8.9,,1763,,601129.7386,557276.6685,601132.6038,557292.9178,,11.32179652
,Y,BF7,12.5,30,60,1.047197551,ACRU,O,8.3,,1759,,601129.7386,557276.6685,601135.9886,557287.4938,,11.14129678
,Y,BF7,12.5,160,-70,-1.221730476,ACRU,O,8.2,,1714,,601129.7386,557276.6685,601134.0139,557264.9223,,10.77238048
,Y,BF7,16,10,80,1.396263402,PIST,O,8.5,,1769,,601129.7386,557276.6685,601132.517,557292.4254,,10.05818845
,Y,BF7,17,105,-15,-0.261799388,PIST,O,8.2,,1708,,601129.7386,557276.6685,601146.1594,557272.2685,,9.169805251
,Y,BF7,15,5,85,1.483529864,PIST,O,8.1,,1775,,601129.7386,557276.6685,601131.046,557291.6114,,8.884773467
6/19/2014,,BF8,16.5,340,-250,-4.36332313,QURU,D,37.2,,1784,,601128.2237,557322.2064,601122.5804,557337.7113,0.244434969,902.8734069
6/19/2014,,BF8,17,140,-50,-0.872664626,QURU,C,27.5,,1844,,601128.2237,557322.2064,601139.1511,557309.1836,0.946417246,390.596516
6/19/2014,,BF8,10.5,140,-50,-0.872664626,QURU,C,27.3,,1841,,601128.2237,557322.2064,601134.973,557314.1629,0.227873487,382.7688236
6/19/2014,,BF8,10,140,-50,-0.872664626,QURU,C,27,,1842,,601128.2237,557322.2064,601134.6516,557314.5459,0.922688036,371.2165546
6/19/2014,,BF8,17.5,140,-50,-0.872664626,QURU,C,26.3,,1843,,601128.2237,557322.2064,601139.4725,557308.8006,0.55655433,345.1344769
6/19/2014,,BF8,17.5,140,-50,-0.872664626,QURU,C,25.9,,1845,,601128.2237,557322.2064,601139.4725,557308.8006,0.782792222,330.7719227
6/19/2014,,BF8,13.5,220,-130,-2.268928028,QURU,C,25.6,,1825,,601128.2237,557322.2064,601119.5461,557311.8648,0.883230106,320.2549063
6/19/2014,,BF8,16,55,35,0.610865238,QURU,D,25.5,,1865,,601128.2237,557322.2064,601141.3302,557331.3836,0.330065837,316.7973999
6/19/2014,,BF8,14,270,-180,-3.141592654,QURU,D,25.2,,1804,,601128.2237,557322.2064,601114.2237,557322.2064,0.281669857,306.5683609
6/19/2014,,BF8,17.5,340,-250,-4.36332313,QURU,C,24.9,,1783,,601128.2237,557322.2064,601122.2384,557338.651,0.440063135,296.5530133
6/19/2014,,BF8,10.5,250,-160,-2.792526803,QURU,D,24.6,,1812,,601128.2237,557322.2064,601118.357,557318.6152,0.12687604,286.749387
6/19/2014,,BF8,14,145,-55,-0.959931089,QURU,C,24.3,,1833,,601128.2237,557322.2064,601136.2538,557310.7382,0.633659095,277.1555063
6/19/2014,,BF8,14,295,-205,-3.577924967,QURU,D,24.2,,1793,,601128.2237,557322.2064,601115.5354,557328.123,0.880146412,274.003814
6/19/2014,,BF8,11.5,15,75,1.308996939,POGR,D,24.5,,1407,,601128.2237,557322.2064,601131.2002,557333.3145,0.280706038,254.881859
6/19/2014,,BF8,10.5,260,-170,-2.967059728,QURU,D,23.3,,1807,,601128.2237,557322.2064,601117.8833,557320.3831,0.26939007,246.6652572
6/19/2014,,BF8,9.5,85,5,0.087266463,PIST,C,28.2,,1855,,601128.2237,557322.2064,601137.6876,557323.0343,0.874591119,220.2298806
6/19/2014,,BF8,4,120,-30,-0.523598776,QURU,C,22.1,,1849,,601128.2237,557322.2064,601131.6878,557320.2064,0.889335959,213.0201097
6/19/2014,,BF8,1.5,240,-150,-2.617993878,QURU,C,22,,1821,,601128.2237,557322.2064,601126.9247,557321.4564,0.53906929,210.357565
6/19/2014,,BF8,15,0,90,1.570796327,POGR,C,22.5,,1417,,601128.2237,557322.2064,601128.2237,557337.2064,0.78422461,208.6579528
6/19/2014,,BF8,18,90,0,0,PIST,D,27.6,,1852,,601128.2237,557322.2064,601146.2237,557322.2064,0.571953382,208.3721562
6/19/2014,,BF8,4,90,0,0,QURU,C,21.9,,1854,,601128.2237,557322.2064,601132.2237,557322.2064,0.723695219,207.7163967
6/19/2014,,BF8,4,90,0,0,QURU,C,21.8,,1853,,601128.2237,557322.2064,601132.2237,557322.2064,0.572388758,205.0965294
6/19/2014,,BF8,17.5,240,-150,-2.617993878,QURU,C,21.4,,1816,,601128.2237,557322.2064,601113.0683,557313.4564,0.700438841,194.8285647
6/19/2014,,BF8,4,5,85,1.483529864,QURU,C,21.3,,1409,,601128.2237,557322.2064,601128.5724,557326.1911,0.294406473,192.3140723
6/19/2014,,BF8,1,220,-130,-2.268928028,QURU,C,21.3,,1822,,601128.2237,557322.2064,601127.581,557321.4403,0.428483292,192.3140723
6/19/2014,,BF8,9,40,50,0.872664626,QURU,D,21.3,,1403,,601128.2237,557322.2064,601134.0088,557329.1008,0.402243366,192.3140723
6/19/2014,,BF8,4.5,5,85,1.483529864,QURU,C,21.2,,1410,,601128.2237,557322.2064,601128.6159,557326.6892,0.019522763,189.8204282
6/19/2014,,BF8,15.5,245,-155,-2.705260341,QURU,C,21,,1813,,601128.2237,557322.2064,601114.176,557315.6558,0.433674579,184.8953819
6/19/2014,,BF8,9.5,60,30,0.523598776,POGR,C,21,,1861,DBH 10cm below height due to knot,601128.2237,557322.2064,601136.451,557326.9564,0.480453271,177.4301255
6/19/2014,,BF8,9,5,85,1.483529864,POGR,C,20.6,,1411,,601128.2237,557322.2064,601129.0081,557331.1721,0.495578616,169.5905527
6/19/2014,,BF8,2,350,-260,-4.537856055,POGR,D,20.5,,1778,,601128.2237,557322.2064,601127.8764,557324.176,0.580292738,167.662402
6/19/2014,,BF8,10.5,140,-50,-0.872664626,QURU,C,20,,1840,,601128.2237,557322.2064,601134.973,557314.1629,0.088533953,161.4952161
6/19/2014,,BF8,15.5,130,-40,-0.698131701,QURU,C,19.9,,1846,,601128.2237,557322.2064,601140.0974,557312.2432,0.054147962,159.2656778
6/19/2014,,BF8,13.5,220,-130,-2.268928028,QURU,C,19.6,,1824,,601128.2237,557322.2064,601119.5461,557311.8648,0.379932644,152.6954374
6/19/2014,,BF8,15,100,-10,-0.174532925,QURU,C,19.4,,1850,,601128.2237,557322.2064,601142.9959,557319.6016,0.074159379,148.4131524
6/19/2014,,BF8,15,100,-10,-0.174532925,QURU,C,19.4,,1851,,601128.2237,557322.2064,601142.9959,557319.6016,0.691527331,148.4131524
6/19/2014,,BF8,16,250,-160,-2.792526803,QURU,C,19,,1811,,601128.2237,557322.2064,601113.1887,557316.734,0.653854131,140.0807018
6/19/2014,,BF8,14,295,-205,-3.577924967,QURU,C,19,,1794,,601128.2237,557322.2064,601115.5354,557328.123,0.739258117,140.0807018
6/19/2014,,BF8,13,315,-225,-3.926990817,POGR,D,18.8,,1786,,601128.2237,557322.2064,601119.0314,557331.3988,0.847639477,136.8020405
6/19/2014,,BF8,13.5,35,55,0.959931089,QURU,C,18.7,,1402,,601128.2237,557322.2064,601135.967,557333.2649,0.640520513,134.0320264
6/19/2014,,BF8,16,55,35,0.610865238,QURU,O,18.4,,1866,,601128.2237,557322.2064,601141.3302,557331.3836,0.648965858,128.1530133
6/19/2014,,BF8,4.5,120,-30,-0.523598776,QURU,C,18.3,,1848,,601128.2237,557322.2064,601132.1209,557319.9564,0.094740122,126.2306808
6/19/2014,,BF8,13.5,60,30,0.523598776,POGR,C,17.8,,1857,,601128.2237,557322.2064,601139.9151,557328.9564,0.71980334,120.313229
6/19/2014,,BF8,13.5,5,85,1.483529864,POGR,D,17.5,,1415,,601128.2237,557322.2064,601129.4003,557335.655,0.73334885,115.6025111
