Sort,Plot,Outside_historic_plot,Measure_year,Date,Origin_year,Stand_year,Common_name,Species_code,Old_tag,LTREB_tag,DBH_cm,As_class,AGB_kg,Height_stem,Height_dead,Distance,Azimuth,Status,Notes
23919,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
23920,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,5.8,NA,4.2,NA,NA,NA,NA,NA,NA
23921,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,4.3,NA,1.8,NA,NA,NA,NA,NA,NA
23922,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,4.1,NA,1.5,NA,NA,NA,NA,NA,NA
23923,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,8.4,NA,11.4,NA,NA,NA,NA,NA,NA
23924,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,5.1,NA,2.8,NA,NA,NA,NA,NA,NA
23925,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
23926,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,0.8,NA,0,NA,NA,NA,NA,NA,NA
23927,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,6.4,NA,5.3,NA,NA,NA,NA,NA,NA
23928,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
23929,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,23.9,NA,209.8,NA,NA,NA,NA,NA,NA
23930,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,8.6,NA,12.4,NA,NA,NA,NA,NA,NA
23931,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
23932,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,13,NA,38.4,NA,NA,NA,NA,NA,NA
23933,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,1.8,NA,0.2,NA,NA,NA,NA,NA,NA
23934,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,11.2,NA,25.5,NA,NA,NA,NA,NA,NA
23935,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,6.1,NA,4.7,NA,NA,NA,NA,NA,NA
23936,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,1.3,NA,0.1,NA,NA,NA,NA,NA,NA
23937,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,5.3,NA,3.3,NA,NA,NA,NA,NA,NA
23938,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,8.4,NA,11.4,NA,NA,NA,NA,NA,NA
23939,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,1,NA,0,NA,NA,NA,NA,NA,NA
23940,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
23941,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,6.4,NA,5.3,NA,NA,NA,NA,NA,NA
23942,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
23943,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,3,NA,0.7,NA,NA,NA,NA,NA,NA
23944,AC103,NA,1988,NA,1910,78,Acer rubrum,ACRU,None,None,4.3,NA,1.8,NA,NA,NA,NA,NA,NA
23945,AC103,NA,1988,NA,1910,78,Pinus resinosa,PIRE,None,None,7.9,NA,9.7,NA,NA,NA,NA,NA,NA
23946,AC103,NA,1988,NA,1910,78,Pinus strobus,PIST,None,None,5.1,NA,2.7,NA,NA,NA,NA,NA,NA
23947,AC103,NA,1988,NA,1910,78,Pinus strobus,PIST,None,None,3.6,NA,1.1,NA,NA,NA,NA,NA,NA
23948,AC103,NA,1988,NA,1910,78,Pinus strobus,PIST,None,None,7.4,NA,7,NA,NA,NA,NA,NA,NA
23949,AC103,NA,1988,NA,1910,78,Pinus strobus,PIST,None,None,4.8,NA,2.3,NA,NA,NA,NA,NA,NA
23950,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,19.3,NA,145.6,NA,NA,NA,NA,NA,NA
23951,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,20.6,NA,169.1,NA,NA,NA,NA,NA,NA
23952,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,34.8,NA,581.3,NA,NA,NA,NA,NA,NA
23953,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,37.6,NA,697,NA,NA,NA,NA,NA,NA
23954,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,30.5,NA,425.8,NA,NA,NA,NA,NA,NA
23955,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,21.8,NA,194.6,NA,NA,NA,NA,NA,NA
23956,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,31.2,NA,451.2,NA,NA,NA,NA,NA,NA
23957,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,22.4,NA,205.4,NA,NA,NA,NA,NA,NA
23958,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,30,NA,409.3,NA,NA,NA,NA,NA,NA
23959,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,39.1,NA,765.2,NA,NA,NA,NA,NA,NA
23960,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,23.4,NA,228.1,NA,NA,NA,NA,NA,NA
23961,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,25.4,NA,277.4,NA,NA,NA,NA,NA,NA
23962,AC103,NA,1998,NA,1910,88,Populus grandidentata,POGR,None,None,0.8,NA,0.1,NA,NA,NA,NA,NA,NA
23963,AC103,NA,1998,NA,1910,88,Quercus rubra,QURU,None,None,39.4,NA,1056.6,NA,NA,NA,NA,NA,NA
23964,AC103,NA,1998,NA,1910,88,Quercus rubra,QURU,None,None,29.5,NA,473,NA,NA,NA,NA,NA,NA
23965,AC103,NA,1998,NA,1910,88,Quercus rubra,QURU,None,None,33.3,NA,662.7,NA,NA,NA,NA,NA,NA
23966,AC103,NA,1998,NA,1910,88,Quercus rubra,QURU,None,None,23.4,NA,248.7,NA,NA,NA,NA,NA,NA
23967,AC103,NA,1998,NA,1910,88,Quercus rubra,QURU,None,None,20.3,NA,168.8,NA,NA,NA,NA,NA,NA
23968,AC103,NA,1998,NA,1910,88,Quercus rubra,QURU,None,None,29,NA,450.7,NA,NA,NA,NA,NA,NA
23969,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,7.9,NA,9.6,NA,NA,NA,NA,NA,NA
23970,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,8.9,NA,13.5,NA,NA,NA,NA,NA,NA
23971,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,2,NA,0.2,NA,NA,NA,NA,NA,NA
23972,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,1.3,NA,0.1,NA,NA,NA,NA,NA,NA
23973,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,2.3,NA,0.3,NA,NA,NA,NA,NA,NA
23974,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,7.9,NA,9.6,NA,NA,NA,NA,NA,NA
23975,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
23976,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.4,NA,5.3,NA,NA,NA,NA,NA,NA
23977,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,11.7,NA,28.8,NA,NA,NA,NA,NA,NA
23978,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,0.5,NA,0,NA,NA,NA,NA,NA,NA
23979,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,13.2,NA,40.5,NA,NA,NA,NA,NA,NA
23980,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,5.8,NA,4.2,NA,NA,NA,NA,NA,NA
23981,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
23982,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,1,NA,0,NA,NA,NA,NA,NA,NA
23983,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,1.8,NA,0.2,NA,NA,NA,NA,NA,NA
23984,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,7.9,NA,9.6,NA,NA,NA,NA,NA,NA
23985,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
23986,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.4,NA,5.3,NA,NA,NA,NA,NA,NA
23987,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,10.7,NA,22.4,NA,NA,NA,NA,NA,NA
23988,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.4,NA,5.3,NA,NA,NA,NA,NA,NA
23989,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
23990,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,0.8,NA,0,NA,NA,NA,NA,NA,NA
23991,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,1.3,NA,0.1,NA,NA,NA,NA,NA,NA
23992,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,4.8,NA,2.5,NA,NA,NA,NA,NA,NA
23993,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.1,NA,4.7,NA,NA,NA,NA,NA,NA
23994,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,1,NA,0,NA,NA,NA,NA,NA,NA
23995,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,9.1,NA,14.6,NA,NA,NA,NA,NA,NA
23996,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,0.8,NA,0,NA,NA,NA,NA,NA,NA
23997,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,3.6,NA,1.1,NA,NA,NA,NA,NA,NA
23998,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,10.7,NA,22.4,NA,NA,NA,NA,NA,NA
23999,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,6.9,NA,6.6,NA,NA,NA,NA,NA,NA
24000,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,5.6,NA,3.7,NA,NA,NA,NA,NA,NA
24001,AC103,NA,1998,NA,1910,88,Acer rubrum,ACRU,None,None,1,NA,0,NA,NA,NA,NA,NA,NA
24002,AC103,NA,1998,NA,1910,88,Pinus resinosa,PIRE,None,None,12.2,NA,29.1,NA,NA,NA,NA,NA,NA
24003,AC103,NA,1998,NA,1910,88,Pinus strobus,PIST,None,None,0.3,NA,0,NA,NA,NA,NA,NA,NA
24004,AC103,NA,1998,NA,1910,88,Pinus strobus,PIST,None,None,9.9,NA,14.9,NA,NA,NA,NA,NA,NA
24005,AC103,NA,1998,NA,1910,88,Pinus strobus,PIST,None,None,11.7,NA,22.8,NA,NA,NA,NA,NA,NA
24006,AC103,NA,1998,NA,1910,88,Pinus strobus,PIST,None,None,7.1,NA,6.4,NA,NA,NA,NA,NA,NA
24007,AC103,NA,1998,NA,1910,88,Pinus strobus,PIST,None,None,8.4,NA,9.7,NA,NA,NA,NA,NA,NA
24008,AC103,NA,1998,NA,1910,88,Pinus strobus,PIST,None,None,4.1,NA,1.5,NA,NA,NA,NA,NA,NA
24009,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,24.1,NA,270.9,NA,NA,NA,NA,NA,NA
24010,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,20.1,NA,163.7,NA,NA,NA,NA,NA,NA
24011,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,29.9,NA,492.6,NA,NA,NA,NA,NA,NA
24012,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,36.2,NA,837.2,NA,NA,NA,NA,NA,NA
24013,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,35.5,NA,609.3,NA,NA,NA,NA,NA,NA
24014,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,25.4,NA,313.4,NA,NA,NA,NA,NA,NA
24015,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,17.5,NA,64.5,NA,NA,NA,NA,NA,NA
24016,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,22.1,NA,213,NA,NA,NA,NA,NA,NA
24017,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,10.1,NA,15.7,NA,NA,NA,NA,NA,NA
24018,AC103,NA,2014,NA,1910,104,Pinus resinosa,PIRE,None,None,18.4,NA,82.3,NA,NA,NA,NA,NA,NA
24019,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,34.2,NA,558.1,NA,NA,NA,NA,NA,NA
24020,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,33.1,NA,516.9,NA,NA,NA,NA,NA,NA
24021,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,8.3,NA,11.1,NA,NA,NA,NA,NA,NA
24022,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,13,NA,30,NA,NA,NA,NA,NA,NA
24023,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,10.1,NA,19.2,NA,NA,NA,NA,NA,NA
24024,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,15,NA,72.7,NA,NA,NA,NA,NA,NA
24025,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,34.2,NA,715.1,NA,NA,NA,NA,NA,NA
24026,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,33.5,NA,675.2,NA,NA,NA,NA,NA,NA
24027,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,8.4,NA,11.5,NA,NA,NA,NA,NA,NA
24028,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,18,NA,69.4,NA,NA,NA,NA,NA,NA
24029,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,43.1,NA,961.1,NA,NA,NA,NA,NA,NA
24030,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,10.8,NA,23.2,NA,NA,NA,NA,NA,NA
24031,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,28.3,NA,357.7,NA,NA,NA,NA,NA,NA
24032,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,8.9,NA,11.3,NA,NA,NA,NA,NA,NA
24033,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,10.6,NA,22,NA,NA,NA,NA,NA,NA
24034,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,8,NA,10.1,NA,NA,NA,NA,NA,NA
24035,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,34.4,NA,726.7,NA,NA,NA,NA,NA,NA
24036,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,9.4,NA,15.7,NA,NA,NA,NA,NA,NA
24037,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,9.8,NA,17.7,NA,NA,NA,NA,NA,NA
24038,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,8.9,NA,13.5,NA,NA,NA,NA,NA,NA
24039,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,17.5,NA,64.5,NA,NA,NA,NA,NA,NA
24040,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,17.2,NA,61.7,NA,NA,NA,NA,NA,NA
24041,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,29.6,NA,397.5,NA,NA,NA,NA,NA,NA
24042,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,36.7,NA,869.6,NA,NA,NA,NA,NA,NA
24043,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,36.9,NA,882.8,NA,NA,NA,NA,NA,NA
24044,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,34,NA,703.5,NA,NA,NA,NA,NA,NA
24045,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,13.8,NA,35,NA,NA,NA,NA,NA,NA
24046,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,10.1,NA,19.2,NA,NA,NA,NA,NA,NA
24047,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,10,NA,18.7,NA,NA,NA,NA,NA,NA
24048,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,11.8,NA,29.6,NA,NA,NA,NA,NA,NA
24049,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,9.9,NA,18.2,NA,NA,NA,NA,NA,NA
24050,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,11.8,NA,29.6,NA,NA,NA,NA,NA,NA
24051,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,9.1,NA,12,NA,NA,NA,NA,NA,NA
24052,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,10.3,NA,20.3,NA,NA,NA,NA,NA,NA
24053,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,8.3,NA,9.5,NA,NA,NA,NA,NA,NA
24054,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,13.1,NA,39.6,NA,NA,NA,NA,NA,NA
24055,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,13.4,NA,42.2,NA,NA,NA,NA,NA,NA
24056,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,39.3,NA,773.7,NA,NA,NA,NA,NA,NA
24057,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,42,NA,904.5,NA,NA,NA,NA,NA,NA
24058,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,8.6,NA,12.3,NA,NA,NA,NA,NA,NA
24059,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,9.3,NA,15.3,NA,NA,NA,NA,NA,NA
24060,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,38.6,NA,1000.3,NA,NA,NA,NA,NA,NA
24061,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,31.6,NA,574.3,NA,NA,NA,NA,NA,NA
24062,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,45.3,NA,1559.2,NA,NA,NA,NA,NA,NA
24063,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,28.1,NA,218.2,NA,NA,NA,NA,NA,NA
24064,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,8.5,NA,11.9,NA,NA,NA,NA,NA,NA
24065,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,9,NA,14,NA,NA,NA,NA,NA,NA
24066,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,9.4,NA,15.7,NA,NA,NA,NA,NA,NA
24067,AC103,NA,2014,NA,1910,104,Pinus strobus,PIST,None,None,14.9,NA,42.6,NA,NA,NA,NA,NA,NA
24068,AC103,NA,2014,NA,1910,104,Quercus rubra,QURU,None,None,30.8,NA,534.8,NA,NA,NA,NA,NA,NA
24069,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,11.1,NA,25,NA,NA,NA,NA,NA,NA
24070,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,21.8,NA,193.7,NA,NA,NA,NA,NA,NA
24071,AC103,NA,2014,NA,1910,104,Populus grandidentata,POGR,None,None,23.3,NA,226.5,NA,NA,NA,NA,NA,NA
24072,AC103,NA,2014,NA,1910,104,Acer rubrum,ACRU,None,None,10.2,NA,19.8,NA,NA,NA,NA,NA,NA
24073,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,13,NA,57,NA,NA,NA,NA,NA,NA
24074,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,13.2,NA,59.7,NA,NA,NA,NA,NA,NA
24075,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,15.5,NA,86.8,NA,NA,NA,NA,NA,NA
24076,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,9.1,NA,25.2,NA,NA,NA,NA,NA,NA
24077,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,16.3,NA,97.2,NA,NA,NA,NA,NA,NA
24078,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,25.1,NA,271,NA,NA,NA,NA,NA,NA
24079,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,11.2,NA,40.3,NA,NA,NA,NA,NA,NA
24080,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,8.9,NA,23.5,NA,NA,NA,NA,NA,NA
24081,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,15.2,NA,83.5,NA,NA,NA,NA,NA,NA
24082,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,17.5,NA,116,NA,NA,NA,NA,NA,NA
24083,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,19.8,NA,154.7,NA,NA,NA,NA,NA,NA
24084,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,20.6,NA,169.1,NA,NA,NA,NA,NA,NA
24085,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,18.3,NA,128.2,NA,NA,NA,NA,NA,NA
24086,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,16,NA,93.7,NA,NA,NA,NA,NA,NA
24087,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,14.7,NA,77.1,NA,NA,NA,NA,NA,NA
24088,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,15.2,NA,83.5,NA,NA,NA,NA,NA,NA
24089,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,20.1,NA,159.4,NA,NA,NA,NA,NA,NA
24090,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,20.3,NA,164.2,NA,NA,NA,NA,NA,NA
24091,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,10.7,NA,36.1,NA,NA,NA,NA,NA,NA
24092,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,15,NA,80.3,NA,NA,NA,NA,NA,NA
24093,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,23.1,NA,222.3,NA,NA,NA,NA,NA,NA
24094,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,6.4,NA,10.7,NA,NA,NA,NA,NA,NA
24095,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,6.6,NA,11.7,NA,NA,NA,NA,NA,NA
24096,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,2.5,NA,1.2,NA,NA,NA,NA,NA,NA
24097,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,10.4,NA,34.1,NA,NA,NA,NA,NA,NA
24098,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,4.8,NA,5.6,NA,NA,NA,NA,NA,NA
24099,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,4.6,NA,4.9,NA,NA,NA,NA,NA,NA
24100,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,7.1,NA,13.9,NA,NA,NA,NA,NA,NA
24101,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,11.4,NA,42.5,NA,NA,NA,NA,NA,NA
24102,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,5.6,NA,7.9,NA,NA,NA,NA,NA,NA
24103,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,9.1,NA,25.2,NA,NA,NA,NA,NA,NA
24104,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,7.9,NA,17.7,NA,NA,NA,NA,NA,NA
24105,AC104,NA,1969,NA,1910,59,Populus grandidentata,POGR,None,None,5.1,NA,6.3,NA,NA,NA,NA,NA,NA
24106,AC104,NA,1969,NA,1910,59,Quercus rubra,QURU,None,None,20.8,NA,180.7,NA,NA,NA,NA,NA,NA
24107,AC104,NA,1969,NA,1910,59,Quercus rubra,QURU,None,None,11.9,NA,38.6,NA,NA,NA,NA,NA,NA
24108,AC104,NA,1969,NA,1910,59,Quercus rubra,QURU,None,None,23.4,NA,248.7,NA,NA,NA,NA,NA,NA
24109,AC104,NA,1969,NA,1910,59,Quercus rubra,QURU,None,None,11.7,NA,36.4,NA,NA,NA,NA,NA,NA
24110,AC104,NA,1969,NA,1910,59,Quercus rubra,QURU,None,None,18.5,NA,130.9,NA,NA,NA,NA,NA,NA
24111,AC104,NA,1969,NA,1910,59,Quercus rubra,QURU,None,None,12.2,NA,40.9,NA,NA,NA,NA,NA,NA
24112,AC104,NA,1969,NA,1910,59,Quercus rubra,QURU,None,None,29.2,NA,461.7,NA,NA,NA,NA,NA,NA
24113,AC104,NA,1969,NA,1910,59,Acer rubrum,ACRU,None,None,2.5,NA,0.4,NA,NA,NA,NA,NA,NA
24114,AC104,NA,1969,NA,1910,59,Acer rubrum,ACRU,None,None,4.6,NA,2.1,NA,NA,NA,NA,NA,NA
24115,AC104,NA,1969,NA,1910,59,Acer rubrum,ACRU,None,None,2.8,NA,0.5,NA,NA,NA,NA,NA,NA
24116,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,9.4,NA,26.8,NA,NA,NA,NA,NA,NA
24117,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,20.8,NA,174,NA,NA,NA,NA,NA,NA
24118,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,7.1,NA,13.9,NA,NA,NA,NA,NA,NA
24119,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,20.6,NA,169.1,NA,NA,NA,NA,NA,NA
24120,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,21.3,NA,184.2,NA,NA,NA,NA,NA,NA
24121,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,16,NA,93.7,NA,NA,NA,NA,NA,NA
24122,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,7.9,NA,17.7,NA,NA,NA,NA,NA,NA
24123,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,17,NA,108.3,NA,NA,NA,NA,NA,NA
24124,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,18.8,NA,136.7,NA,NA,NA,NA,NA,NA
24125,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,21.1,NA,179.1,NA,NA,NA,NA,NA,NA
24126,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,17.3,NA,112.1,NA,NA,NA,NA,NA,NA
24127,AC104,NA,1973,NA,1910,63,Populus grandidentata,POGR,None,None,8.9,NA,23.5,NA,NA,NA,NA,NA,NA
