Sort,Plot,Outside_historic_plot,Measure_year,Date,Origin_year,Stand_year,Common_name,Species_code,Old_tag,LTREB_tag,DBH_cm,As_class,AGB_kg,Height_stem,Height_dead,Distance,Azimuth,Status,Notes
21414,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21415,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21416,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21417,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21418,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21419,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.6,NA,0.5,NA,NA,NA,NA,NA,NA
21420,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21421,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21422,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21423,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21424,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21425,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21426,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21427,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.6,NA,0.1,NA,NA,NA,NA,NA,NA
21428,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.6,NA,0.5,NA,NA,NA,NA,NA,NA
21429,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21430,Wells,NA,2e3,NA,1920,80,Fagus grandifolia,FAGR,NA,NA,1.6,NA,0.6,NA,NA,NA,NA,NA,NA
21431,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.6,NA,0.5,NA,NA,NA,NA,NA,NA
21432,Wells,NA,2e3,NA,1920,80,Acer pensylvanicum,ACPE,NA,NA,1.6,NA,0.5,NA,NA,NA,NA,NA,NA
21433,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.6,NA,0.5,NA,NA,NA,NA,NA,NA
21434,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.6,NA,0,NA,NA,NA,NA,NA,NA
21435,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21436,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21437,Wells,NA,2e3,NA,1920,80,Fagus grandifolia,FAGR,NA,NA,1.6,NA,0.6,NA,NA,NA,NA,NA,NA
21438,Wells,NA,2e3,NA,1920,80,Fagus grandifolia,FAGR,NA,NA,1.6,NA,0.6,NA,NA,NA,NA,NA,NA
21439,Wells,NA,2e3,NA,1920,80,Fagus grandifolia,FAGR,NA,NA,1.6,NA,0.6,NA,NA,NA,NA,NA,NA
21440,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21441,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.6,NA,0,NA,NA,NA,NA,NA,NA
21442,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21443,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21444,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21445,Wells,NA,2e3,NA,1920,80,Acer pensylvanicum,ACPE,NA,NA,1.6,NA,0.5,NA,NA,NA,NA,NA,NA
21446,Wells,NA,2e3,NA,1920,80,Fagus grandifolia,FAGR,NA,NA,1.6,NA,0.6,NA,NA,NA,NA,NA,NA
21447,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.6,NA,0,NA,NA,NA,NA,NA,NA
21448,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21449,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.6,NA,0.2,NA,NA,NA,NA,NA,NA
21450,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.6,NA,0,NA,NA,NA,NA,NA,NA
21451,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.6,NA,0,NA,NA,NA,NA,NA,NA
21452,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21453,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21454,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21455,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21456,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21457,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21458,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21459,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21460,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21461,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21462,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21463,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21464,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21465,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21466,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21467,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21468,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21469,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21470,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21471,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21472,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21473,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21474,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21475,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21476,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21477,Wells,NA,1981,NA,1920,61,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21478,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21479,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21480,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21481,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21482,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21483,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21484,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21485,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21486,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21487,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21488,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21489,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21490,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21491,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21492,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21493,Wells,NA,1981,NA,1920,61,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21494,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21495,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21496,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21497,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21498,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21499,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21500,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21501,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21502,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21503,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21504,Wells,NA,1981,NA,1920,61,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21505,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21506,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21507,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21508,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21509,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21510,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21511,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21512,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21513,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21514,Wells,NA,1981,NA,1920,61,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21515,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21516,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21517,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21518,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21519,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21520,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21521,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21522,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21523,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21524,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21525,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21526,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21527,Wells,NA,1981,NA,1920,61,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21528,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21529,Wells,NA,1981,NA,1920,61,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21530,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21531,Wells,NA,1981,NA,1920,61,Acer saccharum,ACSA,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21532,Wells,NA,1981,NA,1920,61,Amelanchier,AMSP,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21533,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21534,Wells,NA,1987,NA,1920,67,Acer pensylvanicum,ACPE,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21535,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21536,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21537,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21538,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21539,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21540,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21541,Wells,NA,1987,NA,1920,67,Acer pensylvanicum,ACPE,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21542,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21543,Wells,NA,1987,NA,1920,67,Acer pensylvanicum,ACPE,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21544,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21545,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21546,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21547,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21548,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21549,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21550,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21551,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21552,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21553,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21554,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21555,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21556,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21557,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21558,Wells,NA,1987,NA,1920,67,Acer pensylvanicum,ACPE,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21559,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21560,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21561,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21562,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21563,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21564,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21565,Wells,NA,1987,NA,1920,67,Acer pensylvanicum,ACPE,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21566,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21567,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21568,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21569,Wells,NA,1987,NA,1920,67,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21570,Wells,NA,1987,NA,1920,67,Amelanchier,AMSP,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21571,Wells,NA,1987,NA,1920,67,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21572,Wells,NA,1987,NA,1920,67,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21573,Wells,NA,1987,NA,1920,67,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21574,Wells,NA,1987,NA,1920,67,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21575,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21576,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21577,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21578,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21579,Wells,NA,2e3,NA,1920,80,Quercus rubra,QURU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21580,Wells,NA,2e3,NA,1920,80,Amelanchier,AMSP,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21581,Wells,NA,2e3,NA,1920,80,Amelanchier,AMSP,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21582,Wells,NA,2e3,NA,1920,80,Amelanchier,AMSP,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21583,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21584,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21585,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21586,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21587,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21588,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21589,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21590,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21591,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21592,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21593,Wells,NA,2e3,NA,1920,80,Fagus grandifolia,FAGR,NA,NA,1.5,NA,0.5,NA,NA,NA,NA,NA,NA
21594,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21595,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21596,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21597,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21598,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21599,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21600,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21601,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21602,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21603,Wells,NA,2e3,NA,1920,80,Amelanchier,AMSP,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21604,Wells,NA,2e3,NA,1920,80,Acer pensylvanicum,ACPE,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21605,Wells,NA,2e3,NA,1920,80,Acer rubrum,ACRU,NA,NA,1.5,NA,0.1,NA,NA,NA,NA,NA,NA
21606,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21607,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21608,Wells,NA,2e3,NA,1920,80,Acer saccharum,ACSA,NA,NA,1.5,NA,0.4,NA,NA,NA,NA,NA,NA
21609,Wells,NA,2e3,NA,1920,80,Fraxinus americana,FRAM,NA,NA,1.5,NA,0,NA,NA,NA,NA,NA,NA
21610,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21611,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
21612,Wells,NA,2e3,NA,1920,80,Ostrya virginiana,OSVI,NA,NA,1.5,NA,0.2,NA,NA,NA,NA,NA,NA
